Subject,Stimuli,FixStart,FixEnd,FixDur,XPos,YPos,ROI,Block,Trial,ImageType,Species,SubjectName,roi_type,roi_index,saliency,area
Sandy_20240412_1524,FStil07.png,1348.249,1731.42,386.613,991,412,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,1,4,154.75088500976562,159797
Sandy_20240412_1524,FStil07.png,1761.532,1944.728,186.645,1043,647,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,90.30668640136719,1442006
Sandy_20240412_1524,FStil07.png,2024.778,2288.135,266.587,895,961,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,38.23515319824219,1442006
Sandy_20240412_1524,FStil07.png,2321.467,2411.34,93.321,932,896,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,54.40281677246094,1442006
Sandy_20240412_1524,SStil15.png,344.087,420.668,80.0,1133,643,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,69.08433532714844,1705245
Sandy_20240412_1524,SStil15.png,447.325,713.984,270.059,794,606,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,134.3936004638672,1705245
Sandy_20240412_1524,SStil15.png,753.937,813.94,63.432,1373,802,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,35.400413513183594,1705245
Sandy_20240412_1524,SStil15.png,1347.254,1640.49,296.679,1157,1058,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,11.193264961242676,1705245
Sandy_20240412_1524,SStil15.png,1687.168,2160.436,476.701,1184,896,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,34.77843475341797,1705245
Sandy_20240412_1524,SStil15.png,2470.501,2790.462,323.185,1389,633,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,74.3442153930664,1705245
Sandy_20240412_1524,SStil15.png,2813.691,2990.432,180.077,1337,756,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,41.87528610229492,1705245
Sandy_20240412_1524,FStil25.png,137.383,304.027,170.097,982,461,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,26.680479049682617,1685981
Sandy_20240412_1524,FStil25.png,357.366,610.735,256.735,1130,529,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,42.497161865234375,1685981
Sandy_20240412_1524,FStil25.png,664.015,997.33,336.713,1413,888,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,24.011838912963867,1685981
Sandy_20240412_1524,FStil25.png,1047.381,1647.311,603.161,1161,697,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,85.27681732177734,1685981
Sandy_20240412_1524,FStil25.png,1893.952,2120.585,229.856,1163,768,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,69.0447006225586,1685981
Sandy_20240412_1524,FStil25.png,2133.924,2520.529,389.836,1144,768,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,69.47030639648438,1685981
Sandy_20240412_1524,FStil25.png,2590.421,2697.127,110.094,1093,719,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,86.00404357910156,1685981
Sandy_20240412_1524,FStil25.png,2703.738,2870.39,170.085,1073,711,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,81.80703735351562,1685981
Sandy_20240412_1524,FStil25.png,2910.391,2990.447,83.351,583,712,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,1,2,90.28905487060547,82310
Sandy_20240412_1524,FStil24.png,106.51,376.589,273.323,925,538,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,86.11083984375,1743624
Sandy_20240412_1524,FStil24.png,403.263,789.887,389.854,980,698,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,66.76891326904297,1743624
Sandy_20240412_1524,FStil24.png,799.794,1472.994,676.672,1017,707,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,61.73435592651367,1743624
Sandy_20240412_1524,FStil24.png,1536.458,1763.087,229.917,749,773,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,52.01057052612305,1743624
Sandy_20240412_1524,FStil24.png,1799.695,2009.755,213.274,446,477,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,192.8548583984375,1743624
Sandy_20240412_1524,FStil24.png,2046.303,2229.718,186.631,682,754,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,54.599143981933594,1743624
Sandy_20240412_1524,FStil14.png,326.583,650.022,326.709,1151,614,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,1,1,115.49134063720703,164695
Sandy_20240412_1524,FStil14.png,676.684,1019.865,346.624,1218,715,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,1,1,191.9109344482422,164695
Sandy_20240412_1524,FStil14.png,1069.972,1393.146,326.617,1243,1067,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,2.9057583808898926,1766566
Sandy_20240412_1524,FStil14.png,1436.592,1689.884,256.563,1118,1040,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,4.483882904052734,1766566
Sandy_20240412_1524,FStil14.png,1709.888,1933.088,226.641,1065,1066,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,3.2050399780273438,1766566
Sandy_20240412_1524,FStil14.png,2173.036,2379.696,210.105,1425,783,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,26.90047264099121,1766566
Sandy_20240412_1524,FStil14.png,2419.683,2909.738,493.277,1187,622,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,1,1,189.9663848876953,164695
Sandy_20240412_1524,FStil06.png,93.185,333.15,243.311,943,596,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,84.92671203613281,1575880
Sandy_20240412_1524,FStil06.png,359.715,876.419,520.046,915,828,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,49.25162124633789,1575880
Sandy_20240412_1524,FStil06.png,1019.737,1156.393,139.995,1276,735,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,1,2,236.6555938720703,157386
Sandy_20240412_1524,FStil06.png,1166.381,1383.026,219.986,1260,743,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,1,2,222.48387145996094,157386
Sandy_20240412_1524,FStil06.png,1429.584,1792.979,366.724,1086,820,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,112.44066619873047,1575880
Sandy_20240412_1524,FStil06.png,1836.306,2156.275,323.293,864,806,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,2,6,53.102901458740234,79756
Sandy_20240412_1524,FStil06.png,2196.258,2326.243,133.331,926,844,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,45.65143585205078,1575880
Sandy_20240412_1524,SStil09.png,379.342,489.21,113.304,936,521,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,140.17149353027344,1563409
Sandy_20240412_1524,SStil09.png,512.661,862.608,353.17,1059,530,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,114.44573974609375,1563409
Sandy_20240412_1524,SStil09.png,892.589,1379.206,489.948,1231,610,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,146.1641387939453,1563409
Sandy_20240412_1524,SStil09.png,1732.489,1982.374,253.318,890,919,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,29.04547691345215,1563409
Sandy_20240412_1524,SStil09.png,2235.743,2468.959,236.657,1709,1051,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,4.108870029449463,1563409
Sandy_20240412_1524,SStil09.png,2842.277,2992.346,153.511,1903,776,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,9.941425323486328,1563409
Sandy_20240412_1524,SStil22.png,368.454,698.538,333.312,900,551,Fire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,80.82327270507812,1644554
Sandy_20240412_1524,SStil22.png,828.439,1121.719,296.72,972,99,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,70.3433609008789,1644554
Sandy_20240412_1524,SStil22.png,1161.717,1401.68,243.401,1211,465,Fire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,72.30201721191406,1644554
Sandy_20240412_1524,SStil22.png,1448.393,1581.718,136.705,1207,929,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,49.05252456665039,1644554
Sandy_20240412_1524,SStil22.png,1641.657,1891.737,253.304,1149,1076,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,15.443196296691895,1644554
Sandy_20240412_1524,SStil22.png,2251.682,2924.931,676.547,1079,1049,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,18.16139030456543,1644554
Sandy_20240412_1524,FStil21.png,148.379,401.679,256.555,953,523,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,2,6,82.26345825195312,103022
Sandy_20240412_1524,FStil21.png,435.006,758.376,326.661,1203,767,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,69.43045806884766,1657483
Sandy_20240412_1524,FStil21.png,784.872,1121.584,339.942,1169,879,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,55.929222106933594,1657483
Sandy_20240412_1524,FStil21.png,1138.15,1431.486,296.732,1092,872,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,60.542930603027344,1657483
Sandy_20240412_1524,FStil21.png,1651.416,2251.332,603.365,1040,769,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,2,6,78.0773696899414,103022
Sandy_20240412_1524,FStil21.png,2317.992,2594.742,279.974,576,616,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,79.4593276977539,1657483
Sandy_20240412_1524,FStil21.png,2681.413,2848.054,169.858,848,850,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,75.12874603271484,1657483
Sandy_20240412_1524,FStil20.png,24.356,360.867,339.974,930,525,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,45.13502883911133,1811529
Sandy_20240412_1524,FStil20.png,424.305,1120.777,699.926,948,738,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,50.572113037109375,1811529
Sandy_20240412_1524,FStil20.png,1367.433,1567.384,203.386,1358,542,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,87.01881408691406,1811529
Sandy_20240412_1524,FStil20.png,2197.3,2530.567,336.734,1533,721,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,39.76315689086914,1811529
Sandy_20240412_1524,FStil20.png,2574.034,2930.544,359.944,1385,564,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,66.17584991455078,1811529
Sandy_20240412_1524,SStil03.png,310.83,580.885,273.283,1018,632,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,205.000244140625,1624272
Sandy_20240412_1524,SStil03.png,614.227,887.521,276.633,1198,924,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,55.723873138427734,1624272
Sandy_20240412_1524,SStil03.png,1304.032,1574.129,273.428,801,983,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,39.029441833496094,1624272
Sandy_20240412_1524,FStil22.png,326.629,673.239,349.831,1089,654,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,1,2,177.07302856445312,77559
Sandy_20240412_1524,FStil22.png,929.777,1299.846,373.283,993,658,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,1,2,103.85153198242188,77559
Sandy_20240412_1524,FStil22.png,1316.384,1679.792,366.646,938,669,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,86.65352630615234,1644554
Sandy_20240412_1524,FStil22.png,1953.097,2296.341,346.548,1081,963,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,24.3599910736084,1644554
Sandy_20240412_1524,FStil22.png,2579.686,2886.304,309.817,1051,719,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,111.37805938720703,1644554
Sandy_20240412_1524,FStil22.png,2929.523,2992.956,66.871,954,624,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,1,2,102.49596405029297,77559
Sandy_20240412_1524,SStil04.png,345.291,625.252,283.186,970,780,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,94.04993438720703,1639293
Sandy_20240412_1524,SStil04.png,658.579,991.859,336.528,1012,875,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,1,1,78.98930358886719,184974
Sandy_20240412_1524,SStil04.png,1248.414,1415.049,170.067,971,724,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,90.37052154541016,1639293
Sandy_20240412_1524,SStil04.png,1461.715,1715.01,256.735,878,405,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,56.03524398803711,1639293
Sandy_20240412_1524,SStil04.png,1778.427,2005.071,229.87,1022,537,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,47.53360366821289,1639293
Sandy_20240412_1524,SStil04.png,2065.064,2421.679,359.956,1217,429,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,34.14063262939453,1639293
Sandy_20240412_1524,SStil04.png,2468.347,2664.997,199.969,1265,921,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,82.98299407958984,1639293
Sandy_20240412_1524,SStil10.png,131.478,431.445,303.2,929,519,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,84.80084228515625,1442288
Sandy_20240412_1524,SStil10.png,454.774,724.745,273.282,893,456,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,128.47947692871094,1442288
Sandy_20240412_1524,SStil10.png,741.401,1091.36,353.19,903,415,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,92.5907974243164,1442288
Sandy_20240412_1524,SStil10.png,1118.025,1384.66,269.96,984,409,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,1,3,82.88166809082031,161939
Sandy_20240412_1524,SStil10.png,1407.982,1604.629,199.996,909,372,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,109.01008605957031,1442288
Sandy_20240412_1524,SStil10.png,2054.478,2317.766,266.726,1560,563,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,44.06141662597656,1442288
Sandy_20240412_1524,SStil10.png,2354.538,2561.181,209.982,1154,827,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,64.55221557617188,1442288
Sandy_20240412_1524,SStil10.png,2571.186,2744.493,176.639,1138,829,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,64.3691635131836,1442288
Sandy_20240412_1524,SStil10.png,2807.806,2991.118,186.642,736,729,Fire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,89.70341491699219,1442288
Sandy_20240412_1524,FStil15.png,360.414,670.375,313.301,719,561,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,1,1,178.67556762695312,126948
Sandy_20240412_1524,FStil15.png,907.028,1110.319,206.631,967,856,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,22.08976173400879,1705245
Sandy_20240412_1524,FStil15.png,1136.985,1663.592,529.926,917,783,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,28.918014526367188,1705245
Sandy_20240412_1524,FStil15.png,2796.784,2993.419,200.073,771,710,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,58.391292572021484,1705245
Sandy_20240412_1524,SStil17.png,399.469,1115.942,719.91,1165,811,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,1,1,88.64652252197266,115270
Sandy_20240412_1524,SStil17.png,1135.936,1812.603,679.911,1180,779,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,1,1,92.77364349365234,115270
Sandy_20240412_1524,SStil17.png,2425.875,2592.517,169.874,1138,906,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,47.05043411254883,1751219
Sandy_20240412_1524,FStil04.png,86.834,383.406,299.951,931,562,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,35.981468200683594,1639293
Sandy_20240412_1524,FStil04.png,413.459,753.418,343.181,986,709,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,59.044097900390625,1639293
Sandy_20240412_1524,FStil04.png,796.638,1729.854,936.635,702,684,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,1,1,198.74301147460938,184974
Sandy_20240412_1524,FStil04.png,2043.152,2369.773,330.058,738,962,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,66.82933807373047,1639293
Sandy_20240412_1524,FStil03.png,565.988,759.273,196.681,960,618,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,137.20126342773438,1624272
Sandy_20240412_1524,FStil03.png,792.616,1419.041,629.891,909,763,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,62.964759826660156,1624272
Sandy_20240412_1524,FStil03.png,1439.08,1755.809,319.959,914,772,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,62.491668701171875,1624272
Sandy_20240412_1524,FStil03.png,1829.136,2132.324,306.625,1342,734,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,1,1,62.349098205566406,118382
Sandy_20240412_1524,SStil19.png,382.109,712.01,333.293,926,790,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,83.44908905029297,1617934
Sandy_20240412_1524,SStil19.png,762.061,1225.223,466.603,723,637,Fire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,1,1,82.19017791748047,229366
Sandy_20240412_1524,FStil02.png,101.384,294.698,196.509,942,520,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,19.184188842773438,1802139
Sandy_20240412_1524,FStil02.png,337.92,631.268,296.723,1015,755,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,99.5137710571289,1802139
Sandy_20240412_1524,FStil02.png,857.853,944.506,90.093,1442,459,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,23.183147430419922,1802139
Sandy_20240412_1524,FStil02.png,974.612,1397.788,426.61,1354,375,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,0,0,25.812965393066406,1802139
Sandy_20240412_1524,FStil02.png,1457.782,1804.507,350.051,1029,851,NonFire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,2,8,111.9295654296875,19192
Sandy_20240412_1524,FStil02.png,2141.128,2334.447,196.634,1378,871,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,1,4,165.82644653320312,8432
Sandy_20240412_1524,FStil02.png,2351.11,2887.694,539.926,1402,860,Fire,3,Sandy_Block3_20240412_1524.xlsx,F,Chimp,Sandy,1,4,150.40257263183594,8432
Sandy_20240412_1524,SStil23.png,320.917,680.874,363.29,1008,564,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,139.7122039794922,1680884
Sandy_20240412_1524,SStil23.png,697.541,967.498,273.3,987,518,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,189.53724670410156,1680884
Sandy_20240412_1524,SStil23.png,1017.491,1400.777,386.629,575,795,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,99.65515899658203,1680884
Sandy_20240412_1524,SStil23.png,1424.12,1843.956,423.261,521,821,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,90.35679626464844,1680884
Sandy_20240412_1524,SStil23.png,1910.624,2300.667,393.376,914,884,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,90.15262603759766,1680884
Sandy_20240412_1524,SStil23.png,2347.232,2580.635,236.751,966,968,NonFire,3,Sandy_Block3_20240412_1524.xlsx,S,Chimp,Sandy,0,0,61.506492614746094,1680884
Sandy_20240429_1411,SStil12.png,391.423,771.393,383.383,1041,457,NonFire,3,Sandy_Block3_20240429_1411.xlsx,S,Chimp,Sandy,0,0,79.80489349365234,1209661
Sandy_20240429_1411,SStil12.png,828.154,901.468,76.552,1311,467,NonFire,3,Sandy_Block3_20240429_1411.xlsx,S,Chimp,Sandy,0,0,49.15565490722656,1209661
Sandy_20240429_1411,SStil12.png,914.794,1274.766,363.187,1460,512,NonFire,3,Sandy_Block3_20240429_1411.xlsx,S,Chimp,Sandy,2,6,45.9009895324707,348109
Sandy_20240429_1411,SStil12.png,1324.649,1621.411,299.974,1490,806,NonFire,3,Sandy_Block3_20240429_1411.xlsx,S,Chimp,Sandy,0,0,63.7316780090332,1209661
Sandy_20240429_1411,SStil12.png,1651.27,1897.917,250.087,1329,653,NonFire,3,Sandy_Block3_20240429_1411.xlsx,S,Chimp,Sandy,0,0,101.2705078125,1209661
Sandy_20240429_1411,SStil12.png,1941.348,2687.915,749.811,1150,511,NonFire,3,Sandy_Block3_20240429_1411.xlsx,S,Chimp,Sandy,0,0,72.3616943359375,1209661
Sandy_20240429_1411,SStil12.png,2707.913,2991.104,286.406,1148,559,NonFire,3,Sandy_Block3_20240429_1411.xlsx,S,Chimp,Sandy,0,0,68.45685577392578,1209661
Sandy_20240429_1411,FStil16.png,43.427,280.182,239.955,971,452,NonFire,3,Sandy_Block3_20240429_1411.xlsx,F,Chimp,Sandy,0,0,88.6911849975586,1857811
Sandy_20240429_1411,FStil16.png,2816.402,2973.155,159.974,1004,733,Fire,3,Sandy_Block3_20240429_1411.xlsx,F,Chimp,Sandy,1,2,91.97330474853516,62924
Sandy_20240429_1411,SStil24.png,2045.889,2372.515,330.067,296,640,NonFire,3,Sandy_Block3_20240429_1411.xlsx,S,Chimp,Sandy,0,0,67.64201354980469,1743624
Sandy_20240429_1411,FStil01.png,982.636,1179.288,199.962,961,490,NonFire,3,Sandy_Block3_20240429_1411.xlsx,F,Chimp,Sandy,0,0,76.84844970703125,1694055
Sandy_20240429_1411,FStil01.png,2662.423,2909.048,249.969,978,801,NonFire,3,Sandy_Block3_20240429_1411.xlsx,F,Chimp,Sandy,0,0,48.20805740356445,1694055
Sandy_20240429_1411,FStil01.png,2919.056,2992.372,76.637,971,819,NonFire,3,Sandy_Block3_20240429_1411.xlsx,F,Chimp,Sandy,2,6,47.061973571777344,204523
Sandy_20240429_1411,FStil19.png,671.534,1364.781,696.576,993,510,NonFire,3,Sandy_Block3_20240429_1411.xlsx,F,Chimp,Sandy,0,0,40.67949295043945,1617934
Sandy_20240429_1411,FStil19.png,1538.077,1818.058,283.207,873,593,NonFire,3,Sandy_Block3_20240429_1411.xlsx,F,Chimp,Sandy,0,0,63.84947967529297,1617934
Sandy_20240429_1411,FStil19.png,2584.617,2781.266,199.958,954,686,Fire,3,Sandy_Block3_20240429_1411.xlsx,F,Chimp,Sandy,0,0,50.10188674926758,1617934
Sandy_20240429_1411,FStil19.png,2794.584,2991.244,200.001,844,695,Fire,3,Sandy_Block3_20240429_1411.xlsx,F,Chimp,Sandy,1,1,136.23419189453125,229366
Sandy_20240429_1411,FStil18.png,57.14,257.017,203.308,962,640,NonFire,3,Sandy_Block3_20240429_1411.xlsx,F,Chimp,Sandy,1,1,164.216796875,30030
Sandy_20240429_1411,FStil18.png,280.447,736.953,459.952,987,617,NonFire,3,Sandy_Block3_20240429_1411.xlsx,F,Chimp,Sandy,1,1,197.53863525390625,30030
Sandy_20240429_1411,FStil18.png,747.055,876.928,133.31,968,632,NonFire,3,Sandy_Block3_20240429_1411.xlsx,F,Chimp,Sandy,1,1,176.08126831054688,30030
Sandy_20240429_1411,FStil18.png,896.922,1610.184,716.681,965,650,NonFire,3,Sandy_Block3_20240429_1411.xlsx,F,Chimp,Sandy,1,1,174.40554809570312,30030
Sandy_20240429_1411,FStil18.png,1633.619,2096.787,466.599,964,626,NonFire,3,Sandy_Block3_20240429_1411.xlsx,F,Chimp,Sandy,1,1,165.54421997070312,30030
Sandy_20240429_1411,FStil18.png,2110.13,2256.754,150.057,973,591,NonFire,3,Sandy_Block3_20240429_1411.xlsx,F,Chimp,Sandy,1,1,150.45648193359375,30030
Sandy_20240429_1411,FStil01.png,326.387,772.924,449.98,1100,514,NonFire,4,Sandy_Block4_20240429_1411.xlsx,F,Chimp,Sandy,0,0,93.01075744628906,1694055
Sandy_20240429_1411,FStil01.png,786.257,1279.526,496.711,979,533,NonFire,4,Sandy_Block4_20240429_1411.xlsx,F,Chimp,Sandy,0,0,82.32889556884766,1694055
Sandy_20240429_1411,FStil01.png,1296.303,1552.827,259.955,978,561,NonFire,4,Sandy_Block4_20240429_1411.xlsx,F,Chimp,Sandy,0,0,74.04940032958984,1694055
Sandy_20240429_1411,FStil01.png,1626.209,1932.77,310.006,982,558,NonFire,4,Sandy_Block4_20240429_1411.xlsx,F,Chimp,Sandy,0,0,73.26978302001953,1694055
Sandy_20240429_1411,FStil01.png,2602.815,2792.777,193.206,1187,241,NonFire,4,Sandy_Block4_20240429_1411.xlsx,F,Chimp,Sandy,0,0,14.174508094787598,1694055
Sandy_20240429_1411,FStil01.png,2809.393,2992.766,186.807,1046,340,NonFire,4,Sandy_Block4_20240429_1411.xlsx,F,Chimp,Sandy,0,0,43.908355712890625,1694055
Sandy_20240429_1411,FStil25.png,2118.415,2188.309,73.331,993,442,NonFire,4,Sandy_Block4_20240429_1411.xlsx,F,Chimp,Sandy,0,0,22.857011795043945,1685981
Sandy_20240429_1411,FStil25.png,2205.078,2458.376,256.532,861,464,NonFire,4,Sandy_Block4_20240429_1411.xlsx,F,Chimp,Sandy,0,0,26.731361389160156,1685981
